contrast_id,dataset,task,metric,first,second,seed,fold_id,window_length,a,b,delta
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,3,38,16,0.1107486525140908,0.1349102685551721,-0.024161616041081302
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,3,39,16,0.0753623380259338,0.0908972045771446,-0.015534866551210808
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,3,40,16,0.0727997371195172,0.0634641337988687,0.009335603320648506
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,3,41,16,0.0627493681177084,0.0545488541775148,0.008200513940193596
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,3,42,16,0.2411401050678005,0.2387768887935488,0.002363216274251706
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,3,43,16,0.094645429479525,0.1014474243919687,-0.006801994912443696
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,3,44,16,0.0569969073378495,0.0607408914564787,-0.0037439841186292025
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,3,45,16,0.056794949023126,0.0616092532776737,-0.004814304254547701
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,3,46,16,0.0254765405019673,0.0294578521170958,-0.0039813116151285015
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,3,47,16,0.2151580729415999,0.2192815907614995,-0.004123517819899614
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,3,48,16,0.1332268391780869,0.1457870465483872,-0.012560207370300308
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,3,49,16,0.1416218857446122,0.1280653292994986,0.01355655644511361
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,3,50,16,0.0629547799228672,0.0575726465618065,0.0053821333610606995
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,3,51,16,0.0288597475633262,0.0251340975383995,0.0037256500249267
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,3,52,16,0.0608318372387165,0.0604529034073697,0.0003789338313467949
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,3,53,16,0.0705700554933165,0.0656806522669075,0.004889403226409003
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,3,54,16,0.0394037093713733,0.0291302523510819,0.010273457020291404
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,3,55,16,0.2760288780832431,0.2748559973619608,0.001172880721282299
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,3,56,16,0.0453684032888571,0.0427966370013131,0.0025717662875439987
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,3,57,16,0.0590556822738705,0.0562072176513108,0.0028484646225597
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,3,58,16,0.2104025639805159,0.2197587206415537,-0.009356156661037784
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,3,59,16,0.0130336957130006,0.0132011172519205,-0.00016742153891990096
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,3,60,16,0.0513355981641858,0.0519163232141076,-0.0005807250499218
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,3,61,16,0.0558008803767327,0.0540792075844507,0.0017216727922819974
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,0,16,0.1412967056418788,0.1345651362458644,0.0067315693960144085
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,1,16,0.1000166413379375,0.1019116941342889,-0.0018950527963513958
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,2,16,0.1131532942949343,0.1060213321061948,0.007131962188739502
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,3,16,0.0937834960141785,0.0907431042905352,0.0030403917236433015
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,4,16,0.126778572624426,0.1279603696670052,-0.0011817970425792024
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,5,16,0.050623568013005,0.0575055291913847,-0.006881961178379699
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,6,16,0.072459134015605,0.0792435491316404,-0.0067844151160354055
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,7,16,0.0821481196206403,0.0935021038573736,-0.011353984236733311
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,8,16,0.2098780147205704,0.2035682088134224,0.006309805907147997
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,9,16,0.0290055714356796,0.0297764836790558,-0.0007709122433761997
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,10,16,0.1244763816443993,0.2536620342857063,-0.129185652641307
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,11,16,0.1193301633972893,0.1110593463592694,0.008270817038019906
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,12,16,0.0673796769726112,0.0643402760555627,0.0030394009170485042
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,13,16,0.0988523000823346,0.092479911923697,0.006372388158637596
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,14,16,0.2035767500002289,0.2239738543909217,-0.02039710439069281
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,15,16,0.0850470529108388,0.0834654501919201,0.0015816027189187037
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,16,16,0.0514901788510371,0.0510533246612204,0.0004368541898166975
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,17,16,0.0658029762873513,0.0580686177611222,0.007734358526229092
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,18,16,0.0906442407439596,0.0997970790645522,-0.00915283832059259
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,19,16,0.0315614198702149,0.0263130080232618,0.005248411846953099
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,20,16,0.0715078447709693,0.0657187811716693,0.0057890635993000095
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,21,16,0.0622320741549477,0.063654539499028,-0.0014224653440802967
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,22,16,0.0351433122597059,0.0361396385241931,-0.0009963262644872017
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,23,16,0.1305026977250684,0.1091531219920398,0.021349575733028592
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,24,16,0.0631599220657176,0.0737190221601505,-0.010559100094432894
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,25,16,0.2171091311925264,0.2271350968486123,-0.010025965656085906
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,26,16,0.069686596773927,0.0708513376123633,-0.001164740838436304
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,27,16,0.0724012804953891,0.0766488270428521,-0.004247546547462996
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,28,16,0.2620952616496,0.2684091190961721,-0.006313857446572091
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,29,16,0.0518363884854253,0.049659637413446,0.002176751071979302
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,30,16,0.0274489688427244,0.0275840504992339,-0.00013508165650949824
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,31,16,0.0989867581484928,0.0941851666785387,0.004801591469954097
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,32,16,0.0749471734754787,0.0815900650573262,-0.006642891581847499
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,33,16,0.0521526793924257,0.0540118556367578,-0.0018591762443320933
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,34,16,0.0509206524207586,0.0468913742029365,0.004029278217822098
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,35,16,0.0483592699262773,0.0433975002814732,0.004961769644804104
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,36,16,0.1391612860317748,0.136291009867681,0.002870276164093799
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,37,16,0.0703398831231609,0.0725599204249176,-0.002220037301756697
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,38,16,0.0540164698062231,0.0518051080274997,0.0022113617787234002
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,39,16,0.0632180572393679,0.0592887315187442,0.003929325720623697
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,40,16,0.0635524279742175,0.0827801447346734,-0.0192277167604559
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,41,16,0.0726126624265616,0.0781452655004641,-0.005532603073902506
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,42,16,0.1522350540416582,0.1509166990635536,0.0013183549781046189
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,43,16,0.0825423368832553,0.0873449888851846,-0.004802652001929308
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,44,16,0.2497602194264032,0.2544835419621785,-0.004723322535775287
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,45,16,0.0690143482791892,0.0685663060320894,0.00044804224709980855
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,46,16,0.0514890509911832,0.0479987458148551,0.003490305176328097
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,47,16,0.029019688730338,0.0376092947578614,-0.0085896060275234
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,48,16,0.1359476156508215,0.1339112733545273,0.002036342296294208
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,49,16,0.2147880231402233,0.2244462647323605,-0.009658241592137212
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,50,16,0.060558311617148,0.0585418245582051,0.0020164870589429035
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,51,16,0.2502529573565977,0.2393993974130921,0.010853559943505592
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,52,16,0.134834101294939,0.1222597504760599,0.012574350818879101
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,53,16,0.0606167201341595,0.05942601061437,0.0011907095197895012
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,54,16,0.0349568406854896,0.0439752235768477,-0.009018382891358104
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,55,16,0.0638243977926015,0.0547447404203732,0.009079657372228302
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,56,16,0.1000186707842497,0.108756192159198,-0.008737521374948307
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,57,16,0.0616755183666416,0.0653975826201919,-0.003722064253550296
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,58,16,0.0261836223719276,0.0378274786373019,-0.011643856265374303
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,59,16,0.0161000175037555,0.0148148722513108,0.0012851452524447003
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,60,16,0.2231349961652374,0.2294274028846348,-0.006292406719397403
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,4,61,16,0.0316300408682052,0.0251975018858237,0.006432538982381501
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,0,16,0.0531569300466448,0.0513484573007227,0.0018084727459221003
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,1,16,0.0758465949923651,0.0655708816545307,0.010275713337834391
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,2,16,0.0193353474198078,0.0249192222745476,-0.005583874854739802
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,3,16,0.1388040571634333,0.1388492785201646,-4.522135673129535e-05
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,4,16,0.0325214011852492,0.0306151613152328,0.0019062398700164032
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,5,16,0.0801943095016734,0.0895286870015346,-0.009334377499861199
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,6,16,0.0702099935598559,0.0755847573660332,-0.00537476380617731
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,7,16,0.1329175729734239,0.120776963984399,0.012140608989024915
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,8,16,0.124023823683536,0.1156416401065766,0.008382183576959398
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,9,16,0.0595006445288884,0.0577861043130797,0.0017145402158086978
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,10,16,0.0456061933072376,0.0479548918556678,-0.0023486985484302003
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,11,16,0.0790095757364347,0.0619012635704736,0.017108312165961106
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,12,16,0.1506732926746052,0.1393164099201184,0.011356882754486791
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,13,16,0.0707104011888726,0.0656673463769992,0.005043054811873407
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,14,16,0.1342869189817563,0.1598696760796408,-0.025582757097884518
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,15,16,0.2132446583920576,0.1647750468766243,0.0484696115154333
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,16,16,0.1062596965274789,0.1188899931724705,-0.012630296644991601
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,17,16,0.0750281466072632,0.0469192391575223,0.0281089074497409
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,18,16,0.0611514044602198,0.0709464086268481,-0.009795004166628304
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,19,16,0.0543190757054163,0.0521344900774716,0.002184585627944706
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,20,16,0.0495408063126557,0.0586903449333676,-0.009149538620711897
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,21,16,0.0817939571262347,0.0912005622000616,-0.009406605073826901
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,22,16,0.0985090224206864,0.0993831262979805,-0.0008741038772940996
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,23,16,0.0326105621980413,0.0355587765204254,-0.002948214322384096
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,24,16,0.2218181786493468,0.2367953655649575,-0.014977186915610702
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,25,16,0.2723377433856509,0.2810310182356561,-0.008693274850005206
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,26,16,0.1895719981050223,0.1852547020546196,0.00431729605040268
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,27,16,0.0437749178808765,0.0323698646627078,0.011405053218168704
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,28,16,0.0369657342027031,0.0390161544123365,-0.002050420209633405
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,29,16,0.0875934704100524,0.0876444200485295,-5.09496384770991e-05
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,30,16,0.1947995656376604,0.1873919452365913,0.007407620401069098
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,31,16,0.0640218782199549,0.0627605340343206,0.001261344185634311
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,32,16,0.0491647601646636,0.0483334858724297,0.0008312742922338967
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,33,16,0.0517260036371794,0.0482749091196748,0.0034510945175045965
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,34,16,0.0936386454946012,0.0824385512284189,0.011200094266182306
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,35,16,0.225451321140816,0.2235624735334993,0.001888847607316696
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,36,16,0.0633668741536958,0.0610687305550936,0.002298143598602198
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,37,16,0.0670047826218303,0.0920362248256856,-0.02503144220385531
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,38,16,0.0939454680540669,0.0951534018265015,-0.0012079337724346106
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,39,16,0.1910329354241479,0.1714703720707021,0.019562563353445805
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,40,16,0.082925507959841,0.0848713869411888,-0.0019458789813478067
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,41,16,0.1324171065511057,0.1266298463028811,0.005787260248224596
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,42,16,0.0597629225151231,0.0592141659279018,0.0005487565872212968
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,43,16,0.0325301023394104,0.0282894679484612,0.0042406343909492
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,44,16,0.0609265046998631,0.0624702539370595,-0.0015437492371964054
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,45,16,0.0760022238651508,0.0789839456358431,-0.0029817217706922944
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,46,16,0.0608704443178497,0.0550473271625006,0.005823117155349097
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,47,16,0.0685625557304903,0.0684288617040995,0.00013369402639080985
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,48,16,0.1418634684103121,0.1445615943471563,-0.0026981259368441812
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,49,16,0.0275584550793435,0.0282707745430787,-0.000712319463735199
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,50,16,0.0294540898052473,0.0313349769458935,-0.0018808871406462042
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,51,16,0.091980573033887,0.0790070623163575,0.012973510717529502
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,52,16,0.2125327572603645,0.2032360406768149,0.009296716583549608
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,53,16,0.064031360038245,0.0618346729099995,0.0021966871282455003
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,54,16,0.0513873584213216,0.0522655697791668,-0.0008782113578452017
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,55,16,0.1814194156682697,0.1642627888958428,0.01715662677242688
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,56,16,0.0686651855322137,0.0603302709274583,0.00833491460475539
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,57,16,0.1229657244167077,0.0902774781719228,0.03268824624478489
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,58,16,0.0836206547136519,0.0792835948759768,0.0043370598376751
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,59,16,0.015686058932243,0.016931630584683,-0.0012455716524399987
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,60,16,0.0420954811433884,0.049900249138812,-0.007804767995423595
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,5,61,16,0.0949541537322343,0.098953503978992,-0.003999350246757696
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,0,16,0.1935371626299688,0.2080611247437545,-0.014523962113785677
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,1,16,0.0156479106826352,0.015839329717419,-0.00019141903478379907
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,2,16,0.0838941703740656,0.0827004843911386,0.0011936859829270036
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,3,16,0.0846034697234562,0.0784383235878048,0.006165146135651403
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,4,16,0.0551672623537808,0.0476674213971518,0.007499840956628999
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,5,16,0.033369741414477,0.0378493299636201,-0.004479588549143099
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,6,16,0.0557979089686388,0.0545274070815988,0.0012705018870400042
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,7,16,0.173806181497937,0.1705325166076446,0.003273664890292405
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,8,16,0.2377530100997694,0.2285780739849185,0.009174936114850901
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,9,16,0.0666527277505649,0.0644933463927621,0.002159381357802803
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,10,16,0.0378229304970421,0.0506325468100331,-0.012809616312990997
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,11,16,0.0440193635304514,0.0530419405669662,-0.009022577036514802
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,12,16,0.0772800955714024,0.0774103235750011,-0.0001302280035987008
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,13,16,0.1381637291552877,0.1229350637302901,0.015228665424997609
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,14,16,0.1334154666150137,0.1296473382962304,0.003768128318783287
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,15,16,0.0592174566929217,0.062881998985201,-0.003664542292279298
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,16,16,0.0750459633069979,0.0764611022507261,-0.0014151389437281892
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,17,16,0.0554670574684846,0.0512666370116036,0.004200420456881002
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,18,16,0.0313387385505,0.0309390341054968,0.0003997044450031982
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,19,16,0.0601186573220439,0.0664394353107091,-0.006320777988665205
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,20,16,0.0756927012977908,0.077886293036873,-0.002193591739082207
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,21,16,0.1561243595221359,0.2142176357885219,-0.058093276266385996
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,22,16,0.0958560008090489,0.1013835751087095,-0.005527574299660609
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,23,16,0.0343351063142766,0.0371350758125028,-0.002799969498226196
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,24,16,0.0694457336030167,0.0582056842049235,0.0112400493980932
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,25,16,0.0880728458371885,0.092185515415335,-0.004112669578146502
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,26,16,0.076398251979587,0.0834057054239012,-0.007007453444314207
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,27,16,0.0853378494157429,0.0788662928372665,0.006471556578476409
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,28,16,0.1932954299440965,0.1667399473293345,0.026555482614761983
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,29,16,0.0404937297161869,0.0409568213212052,-0.00046309160501829816
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,30,16,0.012977934623334,0.0136008983965405,-0.0006229637732064995
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,31,16,0.1351737744059152,0.1128227144632654,0.022351059942649784
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,32,16,0.1449399559664653,0.0929907799262956,0.0519491760401697
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,33,16,0.067226287506427,0.0623250859082418,0.004901201598185197
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,34,16,0.0907016576222186,0.0748639843204699,0.015837673301748706
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,35,16,0.044574917675461,0.0438834530929151,0.0006914645825458962
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,36,16,0.1315401066362763,0.1253910539687559,0.006149052667520388
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,37,16,0.1814779262336365,0.166718346932529,0.014759579301107523
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,38,16,0.2794527673721101,0.2857966599835934,-0.0063438926114832705
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,39,16,0.0561597223024893,0.0537075844750279,0.002452137827461398
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,40,16,0.1086175504838786,0.1095053789723715,-0.0008878284884929061
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,41,16,0.1387555519079358,0.1413670211685049,-0.002611469260569127
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,42,16,0.0838826317699333,0.0723969632110375,0.011485668558895795
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,43,16,0.122400004525098,0.1105474750048427,0.011852529520255298
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,44,16,0.0592748006569116,0.0518382695592221,0.0074365310976894985
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,45,16,0.0383104303112575,0.0240149804985535,0.014295449812704
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,46,16,0.1102774808111389,0.1115650707916737,-0.001287589980534798
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,47,16,0.2342033090025717,0.2272187644845235,0.006984544518048197
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,48,16,0.0690746819977313,0.0613467785554013,0.00772790344233
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,49,16,0.2098208707386412,0.160024690912468,0.04979617982617321
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,50,16,0.0640845629566646,0.0743992191506389,-0.0103146561939743
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,51,16,0.0366306982575038,0.0386512780693025,-0.0020205798117986992
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,52,16,0.0579364310825276,0.0805939444772023,-0.022657513394674707
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,53,16,0.0565193087308492,0.0560583226100806,0.0004609861207686
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,54,16,0.1930865696032598,0.1615074924068861,0.03157907719637368
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,55,16,0.0731809587974401,0.0843861799288433,-0.011205221131403195
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,56,16,0.0787447813225218,0.0862804963116103,-0.0075357149890885045
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,57,16,0.0235394488056352,0.0197802258890829,0.003759222916552299
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,58,16,0.1015070453565112,0.096441285829342,0.0050657595271692
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,59,16,0.0447124489636087,0.0395750267892165,0.005137422174392205
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,60,16,0.077274504491572,0.0677928614837281,0.009481643007843904
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,6,61,16,0.1513074653214055,0.1271394088304282,0.02416805649097728
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,7,0,16,0.0131879654513862,0.0138417418939413,-0.0006537764425551002
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,7,1,16,0.078353090946465,0.0779618592380423,0.0003912317084227013
R0_vs_R1,d3_rainbow_trout,regression,mae,R0,R1,7,2,16,0.0732958337376138,0.0759292592377533,-0.002633425500139508
